# 1000 randomly selected quasars taken from the Shen SDSS DR7 Quasar Catalogue
# http://quasar.astro.illinois.edu/BH_mass/dr7.htm
# Columns are
# Right Ascension, Declination, redshift, log BH mass, log bolometric luminosity
1.647909999999999968e+02,9.315559999999999619e+00,2.387799999999999923e+00,8.298640000000000683e+00,4.619910000000000139e+01
2.001129999999999995e+02,1.250600000000000023e+01,1.452499999999999902e+00,9.434950000000000614e+00,4.631770000000000209e+01
2.275120000000000005e+02,5.704540000000000077e+01,4.308699999999999974e+00,8.516930000000000334e+00,4.708440000000000225e+01
2.318640000000000043e+02,1.568340000000000067e+01,2.275999999999999968e-01,8.572490000000000165e+00,4.552329999999999899e+01
1.514749999999999943e+02,4.725249999999999773e+01,1.432399999999999896e+00,9.016040000000000276e+00,4.652770000000000294e+01
1.177890000000000015e+02,2.531690000000000040e+01,1.661000000000000032e+00,8.503170000000000783e+00,4.619080000000000297e+01
1.375109999999999957e+02,4.235020000000000095e+01,2.080799999999999983e+00,8.604359999999999786e+00,4.616239999999999810e+01
1.584039999999999964e+02,2.675059999999999860e+01,1.337499999999999911e+00,9.120900000000000674e+00,4.642889999999999873e+01
3.596600000000000250e+02,-1.053979999999999961e+01,1.312400000000000011e+00,8.976060000000000372e+00,4.630330000000000013e+01
1.370180000000000007e+02,6.197140000000000271e+01,1.686500000000000110e+00,8.891740000000000421e+00,4.651919999999999789e+01
3.270040000000000191e+02,-2.668240000000000056e-01,7.372999999999999554e-01,8.609619999999999607e+00,4.540619999999999834e+01
2.134910000000000139e+02,1.606879999999999953e+01,3.182399999999999896e+00,9.297969999999999402e+00,4.687879999999999825e+01
2.368650000000000091e+02,4.695590000000000153e+00,1.407000000000000028e+00,8.858190000000000452e+00,4.599830000000000041e+01
3.129209999999999923e+02,7.208109999999999795e-01,1.594200000000000061e+00,8.454179999999999140e+00,4.619039999999999679e+01
8.166999999999999815e-01,-9.997709999999999653e+00,1.427999999999999936e+00,8.680709999999999482e+00,4.627179999999999893e+01
1.459420000000000073e+02,2.198629999999999995e+01,1.593699999999999894e+00,8.977850000000000108e+00,4.644780000000000086e+01
2.236129999999999995e+02,4.030389999999999873e+01,6.318000000000000282e-01,9.099999999999999645e+00,4.619259999999999877e+01
2.715139999999999887e+01,8.655999999999999805e-02,3.303500000000000103e+00,8.178449999999999775e+00,4.619180000000000064e+01
2.058309999999999889e+02,5.385760000000000325e+00,8.849000000000000199e-01,8.064460000000000406e+00,4.585560000000000258e+01
2.089039999999999964e+02,3.205660000000000309e+01,2.757499999999999840e+00,8.595810000000000173e+00,4.645259999999999678e+01
1.694180000000000064e+02,8.873989999999999156e+00,6.230999999999999872e-01,8.454570000000000363e+00,4.576209999999999667e+01
1.791260000000000048e+02,4.055669999999999931e+01,7.589000000000000190e-01,8.157719999999999416e+00,4.531649999999999778e+01
1.360349999999999966e+02,4.636739999999999640e+00,5.796000000000000041e-01,8.961550000000000793e+00,4.566089999999999804e+01
2.117549999999999955e+02,2.145439999999999969e+01,2.711199999999999832e+00,1.016929999999999978e+01,4.727069999999999794e+01
2.165519999999999925e+02,1.294939999999999980e+00,2.155400000000000205e+00,9.701100000000000279e+00,4.705630000000000024e+01
1.557599999999999909e+02,3.296059999999999945e+01,1.905799999999999939e+00,8.621859999999999857e+00,4.656669999999999732e+01
2.018309999999999889e+02,6.169330000000000069e+01,9.735000000000000320e-01,8.857010000000000716e+00,4.611410000000000053e+01
3.249020000000000152e+01,-8.703630000000000422e+00,1.733200000000000074e+00,8.836289999999999978e+00,4.649889999999999901e+01
1.890869999999999891e+02,3.946609999999999729e+01,1.877799999999999914e+00,9.393420000000000769e+00,4.627320000000000277e+01
2.341870000000000118e+02,1.420829999999999949e+01,3.968999999999999750e-01,8.721920000000000783e+00,4.586050000000000182e+01
1.277660000000000053e+02,2.176480000000000103e+01,1.529500000000000082e+00,9.040039999999999409e+00,4.670289999999999964e+01
2.439449999999999896e+00,2.269639999999999991e-01,6.973000000000000309e-01,8.476649999999999352e+00,4.545989999999999753e+01
1.900740000000000123e+02,5.082849999999999824e+01,1.231200000000000072e+00,8.907959999999999212e+00,4.642269999999999897e+01
1.751500000000000057e+02,3.449280000000000257e+01,1.947899999999999965e+00,8.547190000000000509e+00,4.667309999999999803e+01
1.958180000000000121e+02,6.734839999999999804e+01,1.279600000000000071e+00,8.831609999999999516e+00,4.632350000000000279e+01
1.818069999999999879e+02,3.534940000000000282e+01,6.523999999999999799e-01,8.765090000000000714e+00,4.578580000000000183e+01
1.345720000000000027e+02,1.212949999999999973e+00,1.819299999999999917e+00,8.986179999999999168e+00,4.629999999999999716e+01
1.236029999999999944e+02,1.404720000000000013e+01,1.145699999999999941e+00,8.971980000000000288e+00,4.629599999999999937e+01
1.731920000000000073e+02,4.291069999999999851e+01,8.145000000000000018e-01,8.779970000000000496e+00,4.584069999999999823e+01
2.210819999999999936e+02,5.931199999999999761e+01,1.957500000000000018e+00,9.068199999999999150e+00,4.600310000000000343e+01
2.084749999999999943e+02,1.083399999999999963e+01,2.149599999999999955e+00,8.952450000000000685e+00,4.681719999999999970e+01
2.330809999999999889e+02,1.185219999999999985e+01,1.180099999999999927e+00,9.051709999999999923e+00,4.628410000000000224e+01
1.454540000000000077e+02,6.474309999999999832e+01,3.091899999999999871e+00,9.597599999999999909e+00,4.706510000000000105e+01
1.604120000000000061e+02,4.190079999999999671e+01,8.849000000000000199e-01,8.906050000000000466e+00,4.627660000000000196e+01
1.735080000000000098e+02,5.663559999999999661e+01,1.308400000000000007e+00,8.208750000000000213e+00,4.593500000000000227e+01
1.349370000000000118e+02,-5.028099999999999931e-02,5.605999999999999872e-01,7.933069999999999844e+00,4.513060000000000116e+01
4.388490000000000180e+01,-7.305600000000000094e+00,6.484999999999999654e-01,8.150940000000000296e+00,4.576749999999999829e+01
1.908240000000000123e+02,5.556530000000000058e+01,1.618200000000000083e+00,9.612550000000000594e+00,4.641929999999999978e+01
1.488720000000000141e+02,3.808749999999999858e+01,2.177799999999999958e+00,9.537459999999999383e+00,4.724210000000000065e+01
1.721140000000000043e+02,7.389380000000000059e+00,7.516000000000000458e-01,8.178209999999999980e+00,4.603029999999999688e+01
1.676220000000000141e+02,4.751430000000000042e+00,1.256799999999999917e+00,8.782479999999999620e+00,4.630799999999999983e+01
1.181069999999999993e+02,3.371949999999999648e+01,1.725500000000000034e+00,9.155179999999999652e+00,4.668800000000000239e+01
2.486810000000000116e+02,2.391469999999999985e+01,5.203999999999999737e-01,8.634460000000000690e+00,4.569270000000000209e+01
1.356579999999999870e+02,2.990859999999999985e+01,1.192199999999999926e+00,9.180049999999999599e+00,4.624539999999999651e+01
1.638940000000000055e+02,1.480560000000000098e+00,3.217999999999999750e-01,8.614440000000000097e+00,4.529690000000000083e+01
3.578369999999999891e+02,9.393700000000000661e-02,1.214099999999999957e+00,8.985329999999999373e+00,4.604959999999999809e+01
1.964579999999999984e+02,2.567060000000000031e+01,1.490399999999999947e+00,8.781560000000000699e+00,4.657990000000000208e+01
1.248179999999999978e+02,1.611629999999999896e+01,1.027099999999999902e+00,8.622709999999999653e+00,4.570900000000000318e+01
3.423190000000000168e+02,3.699359999999999871e-01,1.472099999999999964e+00,8.951180000000000803e+00,4.613980000000000103e+01
1.268289999999999935e+02,2.970120000000000005e+01,4.077999999999999958e-01,8.410360000000000724e+00,4.535759999999999792e+01
2.481200000000000045e+02,3.523049999999999926e+01,1.958299999999999930e+00,8.501889999999999503e+00,4.672059999999999746e+01
1.680989999999999895e+02,2.382679999999999865e+01,3.383999999999999786e-01,8.388759999999999550e+00,4.545289999999999964e+01
1.963199999999999932e+02,2.912839999999999918e+01,6.569000000000000394e-01,9.311730000000000729e+00,4.577250000000000085e+01
1.333650000000000091e+02,4.766519999999999868e+01,7.622999999999999776e-01,8.534560000000000812e+00,4.574929999999999808e+01
1.701200000000000045e+02,9.079340000000000188e+00,2.199899999999999967e+00,9.059010000000000673e+00,4.677920000000000300e+01
2.250709999999999980e+02,6.790779999999999594e-01,1.964399999999999924e+00,8.366350000000000620e+00,4.581419999999999959e+01
1.819360000000000070e+02,4.317519999999999669e+01,1.024100000000000010e+00,8.088499999999999801e+00,4.612870000000000203e+01
1.374850000000000136e+02,1.056020000000000003e+01,1.855900000000000105e+00,9.294729999999999492e+00,4.669219999999999970e+01
2.158729999999999905e+02,2.078609999999999847e+00,9.605000000000000204e-01,8.835530000000000328e+00,4.619509999999999650e+01
2.076550000000000011e+02,3.738470000000000226e+01,1.777300000000000102e+00,9.080880000000000507e+00,4.662839999999999918e+01
4.080949999999999989e+01,2.727140000000000120e-01,9.088000000000000522e-01,8.666230000000000544e+00,4.558039999999999736e+01
1.523729999999999905e+02,3.622469999999999857e+00,1.918400000000000105e+00,9.039360000000000284e+00,4.625829999999999842e+01
1.377729999999999961e+02,4.836869999999999692e+01,3.671899999999999942e+00,9.400840000000000529e+00,4.705709999999999837e+01
1.482350000000000136e+02,5.595420000000000016e+01,4.006000000000000116e-01,9.004049999999999443e+00,4.535029999999999717e+01
1.222189999999999941e+02,1.399810000000000088e+01,1.405799999999999939e+00,9.309010000000000673e+00,4.641460000000000008e+01
1.352700000000000102e+02,3.492340000000000089e+01,5.641000000000000458e-01,9.216879999999999740e+00,4.566969999999999885e+01
2.115169999999999959e+02,7.076270000000000060e+00,1.198199999999999932e+00,8.365650000000000475e+00,4.621170000000000044e+01
1.403739999999999952e+02,2.436959999999999837e+01,3.006400000000000183e+00,8.152449999999999974e+00,4.658039999999999736e+01
1.386140000000000043e+02,3.847860000000000014e+01,1.868000000000000105e+00,9.334459999999999980e+00,4.675000000000000000e+01
2.605579999999999927e+02,5.980219999999999914e+01,1.723400000000000043e+00,8.811460000000000292e+00,4.601270000000000238e+01
1.557470000000000141e+02,1.793840000000000146e+01,1.481300000000000061e+00,8.942069999999999297e+00,4.641060000000000230e+01
2.282429999999999950e+02,3.542589999999999861e+01,2.234500000000000153e+00,9.266550000000000509e+00,4.695600000000000307e+01
1.239699999999999989e+02,2.717190000000000083e+01,3.202399999999999913e+00,9.853999999999999204e+00,4.717640000000000100e+01
1.370620000000000118e+02,2.561420000000000030e+01,7.919000000000000483e-01,8.424960000000000448e+00,4.585649999999999693e+01
1.243960000000000008e+02,4.489520000000000266e+01,1.947400000000000020e+00,9.674049999999999372e+00,4.673519999999999897e+01
2.330889999999999986e+02,9.303430000000000533e+00,6.100999999999999757e-01,8.468650000000000233e+00,4.567379999999999995e+01
1.552460000000000093e+02,2.091270000000000184e+00,1.360100000000000087e+00,8.586890000000000356e+00,4.641720000000000113e+01
1.622969999999999970e+02,1.213010000000000055e+01,3.176299999999999901e+00,1.003330000000000055e+01,4.706989999999999696e+01
1.505759999999999934e+02,1.136120000000000019e+01,1.189799999999999969e+00,8.619490000000000762e+00,4.615639999999999787e+01
2.474919999999999902e+02,1.570739999999999981e+01,9.920999999999999819e-01,8.580550000000000566e+00,4.578600000000000136e+01
2.455240000000000009e+02,2.765220000000000056e+01,7.197999999999999954e-01,8.421620000000000772e+00,4.591470000000000340e+01
1.164719999999999942e+02,2.416169999999999973e+01,1.761100000000000110e+00,8.689740000000000464e+00,4.629279999999999973e+01
2.173069999999999879e+02,-7.380440000000000333e-01,8.086999999999999744e-01,8.446780000000000399e+00,4.591989999999999839e+01
1.416899999999999977e+02,1.238369999999999926e+01,1.234099999999999975e+00,9.259990000000000165e+00,4.623120000000000118e+01
2.020689999999999884e+02,3.223930000000000007e+01,1.494099999999999984e+00,8.989190000000000680e+00,4.634879999999999711e+01
1.312489999999999952e+02,2.011410000000000053e+01,1.601799999999999891e+00,9.349280000000000257e+00,4.669989999999999952e+01
1.866850000000000023e+02,2.108589999999999876e+01,8.102000000000000313e-01,8.397349999999999426e+00,4.580019999999999669e+01
2.196659999999999968e+02,7.451939999999999564e+00,9.189000000000000501e-01,8.456310000000000215e+00,4.608010000000000161e+01
1.988290000000000077e+02,8.212770000000000348e-01,2.541599999999999859e+00,8.210409999999999542e+00,4.649589999999999890e+01
1.318509999999999991e+02,1.475510000000000055e+01,1.759500000000000064e+00,9.568319999999999936e+00,4.666080000000000183e+01
1.397820000000000107e+02,1.028299999999999947e+01,1.903299999999999992e+00,8.487209999999999255e+00,4.526030000000000086e+01
2.022750000000000057e+02,1.315460000000000029e+01,1.295700000000000074e+00,9.781859999999999999e+00,4.638349999999999795e+01
4.871200000000000330e+01,-7.765679999999999694e+00,1.148700000000000054e+00,8.917299999999999116e+00,4.619579999999999842e+01
1.293990000000000009e+02,5.351550000000000296e+01,5.358000000000000540e-01,7.873269999999999769e+00,4.544420000000000215e+01
1.443700000000000045e+02,4.660909999999999798e+01,1.942299999999999915e+00,8.744880000000000209e+00,4.671119999999999806e+01
1.512640000000000100e+02,4.039509999999999934e+01,1.060000000000000053e+00,8.661619999999999209e+00,4.628640000000000043e+01
1.215390000000000015e+02,1.419619999999999926e+01,2.279799999999999827e+00,9.526040000000000063e+00,4.717210000000000036e+01
5.040679999999999694e+01,-6.845620000000000260e+00,8.485000000000000320e-01,8.848829999999999529e+00,4.554460000000000264e+01
3.057989999999999853e+01,-6.843310000000000226e-01,2.267700000000000049e+00,8.601950000000000429e+00,4.656000000000000227e+01
2.517400000000000091e+02,2.013329999999999842e+01,1.568999999999999950e+00,8.091300000000000381e+00,4.623210000000000264e+01
2.401920000000000073e+02,8.051520000000000010e+00,1.741500000000000048e+00,9.371719999999999828e+00,4.638430000000000319e+01
1.951469999999999914e+02,3.501380000000000337e+01,1.603199999999999958e+00,9.023999999999999133e+00,4.586449999999999960e+01
1.905060000000000002e+02,4.974699999999999989e+01,2.002299999999999969e+00,9.538859999999999673e+00,4.639159999999999684e+01
1.718079999999999927e+02,-1.198159999999999892e+00,1.803399999999999892e+00,9.293369999999999465e+00,4.633950000000000102e+01
1.942589999999999861e+02,4.117960000000000065e+01,1.075099999999999945e+00,8.610150000000000858e+00,4.597699999999999676e+01
2.447179999999999893e+02,2.069969999999999999e+01,1.327900000000000080e+00,8.238200000000000855e+00,4.607900000000000063e+01
1.678750000000000000e+02,2.161649999999999849e+01,2.447400000000000020e+00,8.846049999999999969e+00,4.625110000000000099e+01
1.909850000000000136e+02,2.383990000000000009e+01,1.139100000000000001e+00,8.788370000000000459e+00,4.624719999999999942e+01
3.394739999999999895e+02,-9.286060000000000869e+00,6.445999999999999508e-01,8.768710000000000448e+00,4.578320000000000078e+01
5.467450000000000365e+00,-1.022469999999999990e+00,1.449100000000000055e+00,8.433939999999999770e+00,4.613089999999999691e+01
5.159470000000000312e+01,3.476759999999999851e-01,2.322799999999999976e+00,9.091649999999999565e+00,4.650370000000000203e+01
1.463540000000000134e+02,3.684590000000000032e+00,1.090100000000000069e+00,8.012729999999999464e+00,4.584270000000000067e+01
2.290620000000000118e+02,3.721359999999999957e+01,8.224000000000000199e-01,8.724679999999999325e+00,4.583449999999999847e+01
3.207429999999999950e+02,-1.220469999999999944e+00,3.675300000000000011e+00,9.259449999999999292e+00,4.682070000000000221e+01
1.473660000000000139e+02,5.902029999999999887e+01,1.506199999999999983e+00,8.712799999999999656e+00,4.587039999999999651e+01
3.404130000000000109e+02,6.356610000000000316e-01,3.876999999999999891e-01,7.937059999999999782e+00,4.515760000000000218e+01
2.418969999999999914e+02,4.802429999999999666e+01,1.228199999999999958e+00,9.362959999999999283e+00,4.656869999999999976e+01
2.216920000000000073e+02,4.765270000000000294e+01,1.108300000000000063e+00,8.990289999999999893e+00,4.610199999999999676e+01
2.535099999999999909e+01,1.051800000000000068e+00,1.063399999999999901e+00,8.559879999999999711e+00,4.562389999999999901e+01
1.743220000000000027e+02,5.172570000000000334e+01,1.235000000000000098e+00,9.119429999999999481e+00,4.620759999999999934e+01
1.890790000000000077e+02,5.800439999999999685e+01,2.093000000000000138e-01,8.527900000000000702e+00,4.513779999999999859e+01
1.802760000000000105e+02,5.806020000000000181e+01,1.086000000000000076e+00,8.252420000000000755e+00,4.584740000000000038e+01
1.499519999999999982e+02,5.971399999999999864e+01,1.685000000000000109e-01,8.356820000000000803e+00,4.504740000000000322e+01
1.398870000000000005e+02,3.221000000000000085e+01,8.379999999999999671e-01,9.074949999999999406e+00,4.654249999999999687e+01
2.245599999999999952e+01,1.394570000000000043e+01,1.212599999999999900e+00,9.101470000000000837e+00,4.643379999999999797e+01
3.466259999999999764e+02,3.159939999999999971e-01,1.252999999999999892e+00,9.110939999999999372e+00,4.577900000000000347e+01
1.991680000000000064e+02,3.649880000000000280e+01,2.051299999999999901e+00,1.023920000000000030e+01,4.701610000000000156e+01
2.422719999999999914e+02,2.003049999999999997e+01,1.374300000000000077e+00,8.938739999999999242e+00,4.645459999999999923e+01
1.961040000000000134e+02,3.555720000000000169e+01,1.987999999999999989e+00,9.858140000000000569e+00,4.709859999999999758e+01
1.768509999999999991e+02,6.230680000000000263e+01,7.703999999999999737e-01,8.128420000000000201e+00,4.537030000000000030e+01
1.434039999999999964e+02,1.155119999999999969e+01,1.690199999999999925e+00,9.392279999999999518e+00,4.672899999999999920e+01
2.514790000000000134e+02,2.407819999999999894e+01,1.217200000000000060e+00,9.083610000000000184e+00,4.627740000000000009e+01
2.391030000000000086e+02,1.195139999999999958e+01,1.878600000000000048e+00,9.421900000000000830e+00,4.700439999999999685e+01
1.736029999999999873e+01,1.066680000000000073e+00,2.214199999999999946e+00,8.813449999999999562e+00,4.668809999999999860e+01
2.082700000000000102e+02,1.099520000000000053e+01,2.152899999999999814e+00,9.164059999999999206e+00,4.686959999999999837e+01
1.720010000000000048e+02,4.567090000000000316e+01,4.233000000000000096e-01,8.770170000000000243e+00,4.552590000000000003e+01
2.172969999999999970e+02,3.316149999999999665e+01,1.115599999999999925e+00,9.215159999999999130e+00,4.598720000000000141e+01
2.527199999999999989e+02,3.913530000000000086e+01,1.045800000000000063e+00,8.942339999999999733e+00,4.639959999999999951e+01
2.295320000000000107e+02,5.976319999999999766e+01,2.137999999999999901e+00,9.288779999999999148e+00,4.620219999999999771e+01
1.858700000000000045e+02,3.589920000000000044e+01,8.981000000000000094e-01,7.946699999999999875e+00,4.583310000000000173e+01
1.638009999999999877e+02,6.212220000000000297e+00,1.301800000000000068e+00,9.198309999999999320e+00,4.644859999999999900e+01
1.472119999999999891e+02,4.155649999999999977e+01,1.553500000000000103e+00,9.407429999999999737e+00,4.638049999999999784e+01
2.236680000000000064e+02,4.583570000000000277e+01,3.246999999999999886e-01,8.000980000000000203e+00,4.519169999999999732e+01
3.344680000000000177e+02,1.315000000000000036e+01,1.671699999999999964e+00,8.793219999999999814e+00,4.666649999999999920e+01
2.189950000000000045e+02,2.178130000000000166e+01,4.717399999999999594e+00,9.590310000000000556e+00,4.702270000000000039e+01
1.217630000000000052e+02,7.823120000000000296e+00,1.437300000000000022e+00,8.990130000000000621e+00,4.648680000000000234e+01
1.280749999999999886e+02,4.674240000000000350e+01,1.814400000000000013e+00,9.385469999999999757e+00,4.638259999999999650e+01
1.496359999999999957e+02,9.671450000000000102e+00,3.006299999999999972e+00,9.574889999999999901e+00,4.694700000000000273e+01
2.000769999999999982e+02,2.840060000000000073e+01,1.311600000000000099e+00,8.431499999999999773e+00,4.629209999999999781e+01
2.342740000000000009e+02,3.298380000000000223e+01,1.060899999999999954e+00,8.590680000000000760e+00,4.575240000000000151e+01
1.416930000000000121e+02,2.656459999999999866e+01,2.174799999999999844e+00,9.084130000000000038e+00,4.657860000000000156e+01
1.832729999999999961e+02,5.606289999999999907e+01,2.322599999999999998e+00,9.075730000000000075e+00,4.690650000000000119e+01
1.623839999999999861e+02,7.806169999999999831e+00,2.151400000000000201e+00,9.126089999999999591e+00,4.647249999999999659e+01
2.236380000000000052e+02,1.089460000000000051e+01,1.545700000000000074e+00,9.323549999999999116e+00,4.627969999999999828e+01
1.474010000000000105e+02,1.373610000000000042e+01,1.112800000000000011e+00,8.792569999999999553e+00,4.634830000000000183e+01
1.950720000000000027e+02,5.826550000000000296e+01,1.423799999999999955e+00,9.219279999999999475e+00,4.677129999999999654e+01
2.946649999999999991e+01,-8.720010000000000261e+00,1.586100000000000065e+00,9.148460000000000036e+00,4.646730000000000160e+01
1.933950000000000102e+02,5.111910000000000309e+01,2.779900000000000038e+00,9.631270000000000664e+00,4.660819999999999652e+01
3.275970000000000226e+01,-8.168749999999999289e+00,2.205099999999999838e+00,9.787449999999999761e+00,4.594299999999999784e+01
1.170780000000000030e+02,2.738459999999999894e+01,2.343799999999999883e+00,9.001279999999999504e+00,4.653999999999999915e+01
2.267959999999999923e+02,2.394819999999999993e+01,4.435999999999999943e-01,8.760659999999999670e+00,4.607030000000000314e+01
1.633909999999999911e+02,2.687590000000000146e+01,2.174100000000000144e+00,9.317980000000000373e+00,4.686090000000000089e+01
2.380920000000000130e+02,4.216579999999999728e+01,2.157200000000000006e+00,8.216260000000000119e+00,4.624439999999999884e+01
1.915960000000000036e+02,7.016210000000000058e+00,1.988599999999999923e+00,9.359669999999999490e+00,4.667629999999999768e+01
2.348220000000000027e+02,2.553059999999999974e+01,3.078399999999999803e+00,9.466770000000000351e+00,4.649830000000000041e+01
1.374939999999999998e+02,3.257870000000000044e+00,1.959100000000000064e+00,9.367190000000000794e+00,4.676559999999999917e+01
1.442400000000000091e+02,4.488759999999999906e+01,1.219500000000000028e+00,8.682150000000000034e+00,4.559640000000000271e+01
1.606270000000000095e+02,3.691460000000000008e+01,1.760599999999999943e+00,9.325139999999999318e+00,4.683010000000000161e+01
1.995850000000000080e+02,2.916829999999999856e+01,5.814000000000000279e-01,8.989779999999999660e+00,4.588719999999999999e+01
1.294159999999999968e+02,1.028180000000000049e+01,1.457899999999999974e+00,8.716559999999999420e+00,4.590039999999999765e+01
1.774780000000000086e+02,5.712250000000000227e+01,1.155699999999999950e+00,8.825829999999999842e+00,4.553759999999999764e+01
2.230260000000000105e+02,4.453730000000000189e+00,1.906800000000000050e+00,9.466469999999999274e+00,4.684239999999999782e+01
2.237580000000000098e+02,1.479299999999999926e+01,1.424199999999999910e+00,8.633089999999999264e+00,4.671000000000000085e+01
2.316630000000000109e+02,4.138100000000000023e+01,1.001500000000000057e+00,8.714969999999999217e+00,4.607330000000000325e+01
1.913849999999999909e+02,-7.950409999999999977e-01,1.994799999999999907e+00,9.170790000000000219e+00,4.678869999999999862e+01
1.346810000000000116e+02,2.758170000000000144e+01,1.172600000000000087e+00,9.366799999999999571e+00,4.580340000000000344e+01
1.353930000000000007e+02,9.481740000000000279e+00,1.423100000000000032e+00,9.001450000000000173e+00,4.635510000000000019e+01
3.916490000000000293e+01,-8.904109999999999525e-01,7.788000000000000478e-01,8.593640000000000612e+00,4.578810000000000002e+01
4.042759999999999820e+01,6.528329999999999966e-01,1.685699999999999976e+00,8.802450000000000330e+00,4.598879999999999768e+01
1.741239999999999952e+02,2.243250000000000099e+01,1.380200000000000093e+00,8.799390000000000711e+00,4.630559999999999832e+01
2.064859999999999900e+02,5.432719999999999771e+01,4.551000000000000045e-01,8.120680000000000121e+00,4.537460000000000093e+01
1.630999999999999943e+02,2.077619999999999933e+01,1.203200000000000047e+00,8.807339999999999947e+00,4.626480000000000103e+01
1.352450000000000045e+02,8.836660000000000181e+00,3.584999999999999964e+00,8.817439999999999500e+00,4.679299999999999926e+01
2.365310000000000059e+02,5.246670000000000300e+01,1.451100000000000056e+00,9.010400000000000631e+00,4.636789999999999878e+01
1.950589999999999975e+02,2.955359999999999943e+01,1.760899999999999910e+00,8.862569999999999837e+00,4.688159999999999883e+01
1.969799999999999898e+02,2.902810000000000112e-01,1.649100000000000010e+00,8.785069999999999268e+00,4.663870000000000005e+01
2.031879999999999882e+02,4.737299999999999756e+01,6.692000000000000171e-01,8.568160000000000664e+00,4.619389999999999930e+01
1.302009999999999934e+02,4.767660000000000053e+01,1.687300000000000022e+00,9.550520000000000564e+00,4.610159999999999769e+01
2.344539999999999935e+01,5.802389999999999493e-01,1.380300000000000082e+00,9.448280000000000456e+00,4.606770000000000209e+01
1.188659999999999997e+02,1.709260000000000090e+01,1.395799999999999930e+00,9.268829999999999458e+00,4.640890000000000271e+01
2.528549999999999898e+02,3.395680000000000121e+01,1.799700000000000077e+00,9.330379999999999896e+00,4.686180000000000234e+01
2.450689999999999884e+02,3.283990000000000009e+01,8.565000000000000391e-01,8.563639999999999475e+00,4.537650000000000006e+01
1.489029999999999916e+02,5.669089999999999918e+01,7.784999999999999698e-01,8.715429999999999566e+00,4.551610000000000156e+01
1.688619999999999948e+02,1.022789999999999999e+01,3.682399999999999896e+00,8.504590000000000316e+00,4.659250000000000114e+01
3.290459999999999923e+02,8.122800000000000020e-01,1.027900000000000036e+00,8.481719999999999260e+00,4.552479999999999905e+01
1.580169999999999959e+02,1.344999999999999929e+01,6.656999999999999584e-01,8.822430000000000661e+00,4.580899999999999750e+01
1.166560000000000059e+02,3.775460000000000349e+01,1.238199999999999967e+00,8.855219999999999203e+00,4.645519999999999783e+01
1.210390000000000015e+02,4.282249999999999801e+01,3.599999999999999867e-01,7.421689999999999898e+00,4.523179999999999978e+01
1.546850000000000023e+02,4.204370000000000118e+01,6.068999999999999950e-01,7.640699999999999825e+00,4.557829999999999870e+01
1.956040000000000134e+02,7.290189999999999948e+00,1.221400000000000041e+00,9.012740000000000862e+00,4.632410000000000139e+01
6.957659999999999911e+01,1.070989999999999931e+01,1.711500000000000021e+00,9.159570000000000434e+00,4.655239999999999867e+01
1.588909999999999911e+02,1.402609999999999957e+01,1.221700000000000008e+00,9.082399999999999807e+00,4.652369999999999806e+01
1.502239999999999895e+02,5.698599999999999710e+01,1.712900000000000089e+00,8.969950000000000756e+00,4.592680000000000007e+01
5.007189999999999941e+01,-1.027050000000000018e+00,2.514499999999999957e+00,9.386730000000000018e+00,4.633950000000000102e+01
3.690379999999999683e+01,1.213130000000000042e-01,2.093999999999999861e+00,8.166190000000000282e+00,4.536869999999999692e+01
1.805929999999999893e+02,1.987190000000000012e+01,2.302599999999999980e+00,9.451760000000000161e+00,4.640420000000000300e+01
2.070550000000000068e+02,-5.127230000000000398e-01,1.209999999999999964e+00,8.690630000000000521e+00,4.607019999999999982e+01
1.855500000000000114e+02,3.623590000000000089e+01,5.735000000000000098e-01,8.275299999999999656e+00,4.554019999999999868e+01
5.506819999999999737e+01,9.964309999999999556e-01,1.169699999999999962e+00,8.809269999999999712e+00,4.574510000000000076e+01
1.110019999999999953e+02,3.583059999999999690e+01,1.649399999999999977e+00,8.488089999999999691e+00,4.676780000000000115e+01
2.105999999999999943e+02,1.666479999999999961e+01,1.632500000000000062e+00,8.740040000000000475e+00,4.646430000000000149e+01
2.425860000000000127e+02,1.733849999999999980e+01,1.867799999999999905e+00,9.079209999999999781e+00,4.653999999999999915e+01
2.573580000000000041e+02,2.972759999999999891e+01,1.255600000000000049e+00,8.364399999999999835e+00,4.554549999999999699e+01
1.998180000000000121e+02,6.194729999999999848e+01,1.249000000000000110e+00,9.054759999999999920e+00,4.629200000000000159e+01
4.148029999999999973e+01,-1.230539999999999967e-01,1.657000000000000028e+00,9.023139999999999716e+00,4.606530000000000058e+01
3.523550000000000182e+02,-1.012289999999999957e+01,1.313399999999999901e+00,9.658279999999999532e+00,4.706439999999999912e+01
1.444269999999999925e+02,1.675300000000000011e+01,1.481800000000000006e+00,9.267419999999999547e+00,4.633679999999999666e+01
1.137870000000000061e+02,2.685729999999999862e+01,9.985000000000000542e-01,8.960670000000000357e+00,4.605660000000000309e+01
1.845339999999999918e+02,3.377320000000000277e+01,2.897100000000000009e+00,8.715809999999999391e+00,4.601939999999999742e+01
2.478489999999999895e+02,2.069389999999999930e+01,2.125000000000000000e+00,9.552730000000000388e+00,4.723259999999999792e+01
1.769629999999999939e+02,2.089659999999999940e+01,1.471999999999999975e+00,9.234550000000000480e+00,4.668970000000000198e+01
